id_question,question,option1,option2,option3,option4,option5,option6,label,level
463207_1,توفي عن ابنين وبنت: كم عدد الأسهم التي يقسم عليها العقار أو إيجاره؟,A) ثلاثة أسهم,B) أربعة أسهم,C) خمسة أسهم,D) ستة أسهم,E) سبعة أسهم,F) ثمانية أسهم,C,Intermediate
236416_4,توفي عن أب وأخ شقيق وأم وأخت شقيقة (العدد 2): ما هو نصيب الأختين الشقيقتين؟,A) السدس,B) الثلث,C) النصف,D) الباقي,E) الثلثان,F) لا شيء,F,Beginner
107995_6,"توفي عن زوجة وخمسة أبناء وتسع بنات. قسمت التركة على 152 سهماً، ولكل ابن أربعة عشر سهماً، ولكل بنت سبعة أسهم.
ما نسبة سهم الابن إلى سهم البنت؟",A) 1:1,B) 1:2,C) 2:1,D) 3:1,E) 1:3,F) 4:1,C,Intermediate
190139_3,توفيت عن زوج وأم و3 بنات و4 أخ شقيق و2 أخت شقيقة و2 ابن أخ شقيق و5 ابن عم شقيق. ما هو نصيب الأم من التركة؟,A) الثلث,B) الربع,C) الثمن,D) السدس,E) النصف,F) لا ترث,D,Beginner
136526_3,توفي عن أخ شقيق العدد 1، أم، بنت العدد 2، زوجة العدد 1: ما نصيب البنتين بالفرض؟,A) النصف,B) الثلث,C) الثلثان,D) السدس,E) الربع,F) الثمن,C,Beginner
174627_1,توفي عن ابن ابن (1)، أخ شقيق (3)، بنت (2)، زوجة (1): ما نصيب الزوجة؟,A) الربع,B) الثمن,C) السدس,D) النصف,E) الثلث,F) لا ترث,B,Beginner
181055_5,"توفي عن: (ابن) العدد 4، (أخ شقيق) العدد 1، (بنت) العدد 4، (زوجة) العدد 2، (أخت شقيقة) العدد 1، (أخت من الأب) العدد 2.
كم سهما لكل بنت من التركة؟",A) 6,B) 7,C) 12,D) 14,E) 84,F) 96,B,Intermediate
352000_1,توفيت عن أربع بنات، وأخت شقيقة، وأخت غير شقيقة، وأولاد أخ شقيق، وأولاد عم الابن، وكان لها ابن توفي قبلها: ما نصيب البنات الأربع؟,A) النصف,B) الثلث,C) الثلثان,D) السدس,E) الباقي تعصيبا,F) لا يرثن,C,Beginner
145219_1,توفي عن 3 أبناء، وبنت واحدة، وزوجة واحدة. ما ما عدد الاسهم لكل وارث من التركة؟,A) الزوجة: سهمان، الابن: سهم واحد، البنت: سهم واحد,B) الزوجة: سهم واحد، الابن: سهم واحد، البنت: سهمان,C) الزوجة: سهم واحد، الابن: سهمان، البنت: سهمان,D) الزوجة: سهم واحد، الابن: سهم واحد، البنت: سهم واحد,E) الزوجة: سهمان، الابن: سهمان، البنت: سهم واحد,F) الزوجة: سهم واحد، الابن: سهمان، البنت: سهم واحد,F,Advanced
70694_2,"توفي عن بنتا واحدة وأبناء أعمامها
ما هو نصيب أبناء أعمامها إذا كانوا كلهم أبناء إخوة أشقاء للمتوفى؟",A) الربع,B) الثلث,C) النصف الباقي تعصيبا,D) الثلثان,E) السدس,F) لا يرثون,C,Beginner
328453_9,توفي عن أب، أم، 2 أخ شقيق، 3 بنات، 1 زوجة، 1 أخت شقيقة. كم عدد أسهم البنات الثلاث من أصل التركة المصحح؟,A) 4,B) 12,C) 16,D) 9,E) 48,F) 81,E,Intermediate
118193_4,توفي عن بنت متزوجة ولها أبناء وعن أخ متزوج وله أبناء. إذا كان الأخ أخاً من الأم، فما نصيب الأخ؟,A) الثلث,B) الربع,C) النصف,D) السدس,E) المال كله,F) لا شيء له,F,Beginner
136380_2,توفي عن: ابن، أربع بنات، زوجة. إذا كان مؤخر الصداق 300 مثقال ذهب، وتم دفعه في عام 2010، وكان استحقاقه في عام 1981، فكيف يتم حساب قيمته عند الدفع؟,A) بسعر الذهب في عام 1981 (يوم الاستحقاق),B) بسعر الذهب في عام 1991 (سنة الوفاة),C) بسعر الذهب في عام 2010 (يوم الأداء),D) بمتوسط سعر الذهب بين عامي 1981 و 2010,E) لا يتم حساب قيمته بل يجب دفع 300 مثقال ذهب عيناً,F) يتم تقديره بمعرفة أهل الخبرة بغض النظر عن سعر السوق,C,Advanced
372397_4,"توفي عن 3 أبناء، وأب، وبنتان، وزوجة
كم عدد أسهم الزوجة من مجموع الأسهم البالغ 192 سهمًا؟",A) 17 سهمًا,B) 24 سهمًا,C) 32 سهمًا,D) 34 سهمًا,E) 102 سهمًا,F) 192 سهمًا,B,Intermediate
144913_8,توفي عن أب، 3 أخ شقيق، 3 بنت، زوجة، 4 أخت شقيقة. كم سهما للزوجة؟,A) 8,B) 9,C) 10,D) 12,E) 15,F) 16,B,Intermediate
139897_2,"توفي عن أب، وأم، وزوجة، وابن واحد، وبنتان، وثلاثة إخوة أشقاء وشقيقة واحدة، وستة أبناء أخ شقيق، وعم شقيق.
ما نصيب الأم؟",A) الثمن (1/8),B) السدس (1/6),C) النصف (1/2),D) الثلث (1/3),E) الباقي تعصيباً,F) لا ترث شيئاً,B,Advanced
406039_1,توفي عن زوجة، وابنان، وبنتان، وأبناء أخ متوفى، وأربع أخوات شقيقات. ما هو النصيب النهائي لكل وارث من التركة؟,A) الزوجة: ثمانية أسهم، الابنان: لكل واحد اثنا عشر سهما، البنتان: لكل واحدة ستة أسهم، أبناء الأخ المتوفى: لا شيء، الأخوات الشقيقات: لا شيء.,B) الزوجة: ستة أسهم، الابنان: لكل واحد سبعة أسهم، البنتان: لكل واحدة أربعة عشر سهما، أبناء الأخ المتوفى: لا شيء، الأخوات الشقيقات: لا شيء.,C) الزوجة: ستة أسهم، الابنان: لكل واحد أربعة عشر سهما، البنتان: لكل واحدة سبعة أسهم، أبناء الأخ المتوفى: لا شيء، الأخوات الشقيقات: لا شيء.,D) الزوجة: ستة أسهم، الابنان: لكل واحد أربعة عشر سهما، البنتان: لكل واحدة سبعة أسهم، أبناء الأخ المتوفى: لا شيء، الأخوات الشقيقات: لكل واحدة سهم واحد.,E) الزوجة: ستة أسهم، الابنان: لكل واحد أربعة عشر سهما، البنتان: لكل واحدة سبعة أسهم، أبناء الأخ المتوفى: سهم واحد، الأخوات الشقيقات: لا شيء.,F) الزوجة: ستة أسهم، الابنان: لكل واحد عشرة أسهم، البنتان: لكل واحدة خمسة أسهم، أبناء الأخ المتوفى: لا شيء، الأخوات الشقيقات: لا شيء.,C,Advanced
135096_2,"توفي عن 9 أبناء و 9 بنات و 3 زوجات.
كم عدد السهام المخصصة للزوجات الثلاث مجتمعات؟",A) 9,B) 18,C) 27,D) 36,E) 21,F) 30,C,Intermediate
476989_3,"توفيت عن 2 أبناء و 4 بنات وتركت بيتاً. اتفق جميع الورثة على إبقاء البيت وعدم بيعه، وكان من بينهم وارث قاصر وتم رفع الأمر للمحكمة وتعيين وصي عليه.
ما الذي يفعله الوصي بخصوص نصيب القاصر في البيت؟",A) يجب على الوصي بيع البيت وتسليم نصيب القاصر نقداً.,B) يجب على الوصي إبقاء نصيب القاصر في البيت مهما كانت الظروف.,C) يتولى الوصي أمر نصيب القاصر ويفعل ما هو الأصلح له من بيع أو إبقاء.,D) يقرر الوصي إبقاء البيت إذا كان القاصر يفضل ذلك.,E) يقرر الوصي بيع البيت إذا كان باقي الورثة يفضلون ذلك.,F) ليس للوصي أي سلطة على نصيب القاصر في البيت.,C,Beginner
157499_3,"توفي عن: (ابن) العدد 2، (أخ شقيق) العدد 1، (أم)، (زوجة) العدد 1، (أخت شقيقة) العدد 1
ما نوع إرث الابنين؟",A) فرضاً,B) تعصيباً,C) بالرحم,D) بالولاء,E) لا يرثون,F) بالفرض والتعصيب,B,Beginner
412357_7,توفيت عن زوج وأخوين شقيقين. ما هو نصيب الزوج من التركة؟,A) الثلث,B) الربع,C) النصف,D) السدس,E) الثلثان,F) الثمن,C,Beginner
154543_3,"توفي عن خال ليس لديه أولاد ولا زوجة ولديه أخوات على قيد الحياة، وأمه متوفاة.
إذا ورثت الأم، فأين ينتقل نصيبها بعد مماتها؟",A) إلى الدولة,B) إلى ورثتها,C) إلى الأخوات,D) إلى الجمعيات الخيرية,E) إلى تركة الخال المتبقية,F) إلى الأب,B,Beginner
46747_2,في حكم ميراث الخنثى المشكل الذي يختلف إرثه باختلاف تقديره ذكراً أو أنثى: ما هو مذهب الشافعية في التعامل مع الخنثى المشكل ومن معه من الورثة في هذه الحالة؟,A) يعامل بالأضر وحده دون من معه من الورثة.,B) يعامل كل من الخنثى ومن معه بالأضر.,C) يعطى نصف نصيبي ذكر وأنثى.,D) يوقف أمره وينتظر اتضاحه.,E) يعطى نصيبه كاملا.,F) لا يرث شيئاً.,B,Beginner
29852_3,ما هو حكم ميراث الكافر من المسلم؟,A) يرث الكافر من المسلم,B) لا يرث الكافر من المسلم,C) يرث الكافر من المسلم إذا أسلم قبل القسمة,D) يرث الكافر من المسلم إذا أوصى له المسلم,E) يرث الكافر من المسلم إذا كان قريباً جداً,F) يرث الكافر من المسلم إذا لم يوجد وارث مسلم,B,Beginner
145223_7,"توفيت عن: ابنا أخ شقيق،أوصت بكل مالها لابن أختها وبنت أختها،
إذا رد الورثة الوصية، فكم سهماً لابن الأخت؟",A) سهم واحد,B) سهمان,C) ثلاثة أسهم,D) أربعة أسهم,E) خمسة أسهم,F) ستة أسهم,A,Intermediate
135060_1,"توفي عن زوجة وبنت وأخ من الأم
ما نصيب الزوجة فرضا؟",A) الربع,B) الثمن,C) السدس,D) النصف,E) الثلث,F) لا شيء,B,Beginner
162983_2,"توفي عن: ابن (العدد 1)، بنت (العدد 1).
ما هو عدد أسهم البنت من التركة؟",A) 1,B) 2,C) 3,D) 0,E) 4,F) 5,A,Intermediate
156263_6,توفي عن أخ من الأم (1)، بنت (1)، زوجة (1)، أخت من الأم (2): على كم سهما تقسم التركة؟,A) 2,B) 3,C) 4,D) 6,E) 8,F) 12,E,Intermediate
177473_1,توفي عن 2 أخ من الأب، أم، 1 أخت من الأب، 2 أخت من الأم: ما هو نصيب الأم بالكسر؟,A) النصف,B) الربع,C) الثمن,D) السدس,E) الثلث,F) الثلثان,D,Beginner
142221_3,"توفي عن: ابن وعم.
هل يرث العم؟",A) نعم، يأخذ النصف,B) نعم، يأخذ الربع,C) نعم، يأخذ السدس,D) نعم، يأخذ ما بقي,E) لا يرث,F) نعم، يأخذ جميع التركة,E,Beginner
364567_5,توفي عن 2 أخ شقيق، 1 بنت، 3 أخت شقيقة. كم مجموع عدد الأسهم التي تقسم عليها التركة؟,A) 1,B) 2,C) 3,D) 7,E) 14,F) 24,E,Intermediate
137258_1,"توفي عن (أخ شقيق) العدد 2 و (ابن أخ شقيق) العدد 9 و (بنت) العدد 4 و (زوجة) العدد 1 و (أخت شقيقة) العدد 2
ما نصيب الزوجة بالكسر؟",A) النصف,B) الربع,C) الثمن,D) الثلث,E) السدس,F) الثلثان,C,Beginner
176237_2,"توفي عن أم وزوجة وأربعة أبناء وبنت وأخوات شقيقات.
ما نصيب الزوجة؟",A) النصف,B) الربع,C) الثمن,D) السدس,E) الثلث,F) لا شيء,C,Beginner
133436_3,"توفي عن ثلاثة أبناء وبنت واحدة.
على كم سهماً تقسم التركة؟",A) ثلاثة أسهم,B) أربعة أسهم,C) خمسة أسهم,D) ستة أسهم,E) سبعة أسهم,F) ثمانية أسهم,E,Intermediate
411601_5,توفي عن أربعة أبناء، وزوجة، وثلاث بنات. كم عدد أسهم كل بنت؟,A) سبعة,B) أحد عشر,C) أربعة عشر,D) واحد,E) ثمانية وثمانين,F) ستة وخمسون,A,Intermediate
102318_5,"توفيت عن أم وأخ لأم وأخوين شقيقين وأخت شقيقة
كم عدد أسهم الأخت الشقيقة من أصل ثلاثين سهماً؟",A) ثمانية أسهم,B) ستة أسهم,C) خمسة أسهم,D) أربعة أسهم,E) ثلاثة أسهم,F) سهمان,D,Intermediate
371431_2,"توفيت عن أب، 2 أخ من الأب، زوج، أم، 2 بنت
كم عدد أسهم الأم من مجموع الأسهم التي تقسم عليها التركة؟",A) 1,B) 2,C) 3,D) 4,E) 8,F) 15,B,Intermediate
352960_7,توفي عن ثلاث بنات وزوجة وأختين شقيقتين، وقسمت التركة إلى 144 جزءاً. كم عدد الأجزاء التي تحصل عليها كل بنت؟,A) 16,B) 18,C) 30,D) 32,E) 96,F) 48,D,Intermediate
